id,link,price,title,ilan_no,yer,oda,metrekare,bina_yasi,kat,banyo
4153,https://www.hurriyetemlak.com/konut-satilik/istanbul-gaziosmanpasa-karayollari-emlakcidan-daire/detay/32387059,860000,AVRUPA KONUTLARI TEM DE SATILIK DAİRE 3+1 KELEPİR,87457-1640,İstanbul/Gaziosmanpaşa/Karayolları,4,108,8,5,1
4154,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-residence/detay/32362226,760000,Maslak Ağaoğlu 1453 de Satılık 1+1 Uygun Rakamlı Daire,44764-16886,İstanbul/Sarıyer/Maslak,2,105,2,8,1
4155,https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-istasyon-emlakcidan-daire/detay/32364651,225000,ACİL TAŞTEPE'DE 90M2 2+1 BOŞ SATILIK UYGUN SIFIR DİRE KAÇMAZ ,84310-1034,İstanbul/Küçükçekmece/İstasyon,3,100,0,0,1
4156,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-sehit-kubilay-emlakcidan-daire/detay/32376821,235000,!!!ACİLLLLLLLLL BU HAFTAYA ÖZEL FİYAT KAÇIRILMAZZZ!!!!!,87967-6845,Ankara/Keçiören/Şehit Kubilay,4,150,0,3,1
4157,https://www.hurriyetemlak.com/konut-satilik/kirikkale-merkez-yaylacik-emlakcidan-daire/detay/32385357,109000,ŞANSAL EMLAKTAN MERKEZİ KONUMDA 3+1 YALITIMLI ACİL SATILIK DAİRE,71062-84,Kırıkkale/Merkez/Yaylacık,4,130,18,3,1
4158,https://www.hurriyetemlak.com/konut-satilik/istanbul-esenyurt-guzelyurt-emlakcidan-daire/detay/32378502,184500,KALE YAPI'DA YILIN SON FIRSATLARI 2+1 DAİRELERDE ŞOK FİYAT,93096-534,İstanbul/Esenyurt/Güzelyurt,3,95,0,1,1
4159,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-telsizler-emlakcidan-daire/detay/32379347,350000,TELSİZLER'DE 2+1 90m2 İVEM'DEN SATILIK LÜKS DAİRE(FIRSAT/ACİL),34488-3579,İstanbul/Kağıthane/Telsizler,3,90,2,0,1
4160,https://www.hurriyetemlak.com/konut-satilik/izmir-narlidere-camtepe-emlakcidan-daire/detay/32392261,445000,MİTHATPAŞA CAD ÜZERİ 3+1 130M2 MERKEZİ YERDE SATILIK DAİRE2309,34525-2622,İzmir/Narlıdere/Çamtepe,4,130,25,1,1
4161,https://www.hurriyetemlak.com/konut-satilik/kayseri-talas-mevlana-emlakcidan-daire/detay/32385820,205000,ÖZCAN EMLAK'DAN TALAS MEVLANA'DA SATILIK SIFIR DAİRE ES121-1,60779-2142,Kayseri/Talas/Mevlana,4,165,0,11,1
4162,https://www.hurriyetemlak.com/konut-satilik/istanbul-maltepe-aydinevler-emlakcidan-daire/detay/32390316,350000,"YATIRIM GAYRİMENKUL AYDINEVLER'DE HİLTOWN AVM'YE YAKIN,LÜKS, 2+1",5121-3301,İstanbul/Maltepe/Aydınevler,3,120,7,3,1
4163,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ovecler-emlakcidan-daire/detay/32374954,300000,"SOKULLU'DA, AHMET ARİF PARKI YANI KAYISI SOKAKDA",47587-750,Ankara/Çankaya/Öveçler,4,140,30,2,1
4164,https://www.hurriyetemlak.com/konut-satilik/mersinicel-mezitli-akdeniz-emlakcidan-daire/detay/32372724,275000,"ALYANS'tan KAÇMAZ,HAVUZLU,MÜKEMMEL KALİTE,HEMEN TESLİM",5225-12740,Mersin(İçel)/Mezitli/Akdeniz,4,180,0,2,2
4165,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-cumhuriyet-emlakcidan-villa/detay/32397389,450000,DİDİM SATILIK BİTİŞİK NİZAM MÜSTAKİL VİLLA,102450-80,Aydın/Didim/Cumhuriyet,4,190,0,0,2
4166,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-bebek-emlakcidan-villa/detay/32390066,14000000,Bebek Elit Site de Bahçeli ve Manzaralı Çok Özel Villa,8525-39693,İstanbul/Beşiktaş/Bebek,7,550,11,0,4
4167,https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-yunus-emre-emlakcidan-daire/detay/32368986,325000,MERKEZ CAMİİ YAKINI 4+1 220 M2 YAPILI MASRAFSIZ DUBLEX,18510-15536,Ankara/Pursaklar/Yunus Emre,5,225,6,3,2
4168,https://www.hurriyetemlak.com/konut-satilik/izmir-bayrakli-manavkuyu-emlakcidan-bina/detay/32388488,365000,BAYRAKLI MANAVKUYU EKSPERTİZ RAPORLU SATILIK DAİRE,88460-496,İzmir/Bayraklı/Manavkuyu,4,100,32,1,1
4169,https://www.hurriyetemlak.com/konut-satilik/istanbul-beykoz-acarlar-emlakcidan-villa/detay/32379621,6300000,ACARKENT MARKAVİLLA'dan ACARKENT'te SATILIK CR TİPİ VİLLA...,2675-8108,İstanbul/Beykoz/Acarlar,8,600,5,0,6
4170,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-seker-emlakcidan-daire/detay/32367131,175000,ŞEKER MAHALLESİNDE 1 YILLIK 2+1 DAİRENİZ HAZIR SİZ HAZIRMISINIZ ,68766-2342,Ankara/Etimesgut/Şeker,3,85,1,0,1
4171,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-kocasinan-merkez-emlakcidan-daire/detay/32384721,245000,İSTANBUL BAHÇELİEVLERDE SATILIK 3+1 (Hastası-Engeli Olana Uygun),87957-618,İstanbul/Bahçelievler/Kocasinan Merkez,4,130,4,0,1
4172,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-cigdemtepe-emlakcidan-daire/detay/32364624,380000,BAŞKENT GRUP'TAN ALAN KAZANIR,93678-4276,Ankara/Yenimahalle/Çiğdemtepe,5,220,0,13,2
4173,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-sirinevler-emlakcidan-daire/detay/32384611,850000,BAHÇELİEVLER ŞİRİNEVLER MAH. FETİH CD.METRO YK.4+2 DUBLEKS DAİRE,30863-6212,İstanbul/Bahçelievler/Şirinevler,6,200,0,5,2
4174,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32387030,148000,ZÜMRÜT DEN AKÇAY MERKEZE YAKIN SATILIK 1+1**RÜYA GİBİ DAİRE**,99090-1054,Balıkesir/Edremit/Akçay,2,65,0,1,1
4175,https://www.hurriyetemlak.com/konut-satilik/kirikkale-yahsihan-erenler-emlakcidan-daire/detay/32377879,179000,ŞANSAL EMLAKTAN YAHŞİHAN NEW KALE DE 3+1 135 M2 SİTE İÇİ,71062-83,Kırıkkale/Yahşihan/Erenler,4,135,0,4,2
4176,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-fikirtepe-emlakcidan-residence/detay/32370831,530000,THE MANDARİNS ACIBADEM 1+1 SATILIK DAİRE METROBÜSE 2DK,26709-3752,İstanbul/Kadıköy/Fikirtepe,2,67,0,0,1
4177,https://www.hurriyetemlak.com/konut-satilik/balikesir-bandirma-cinarli-emlakcidan-daire/detay/32383484,180000,ÇINARLI MAH. SIFIR SATILIK 3+1 DUBLEKS DAİRE,100366-236,Balıkesir/Bandırma/Çınarlı,4,130,0,0,1
4178,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32365304,550000,ERENKÖY TÜCCARBAŞI 2+1 SIFIR İSKANLI GÜVENLİK BAHÇE KULLANIMLI ,29305-9531,İstanbul/Kadıköy/Erenköy,3,96,0,0,1
4179,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32386911,270000,ALTINKUM EMLAKTAN AKÇAY'DA SATILIK SIFIR 3+1 KAT DUBLEKSİ,94111-408,Balıkesir/Edremit/Akçay,4,200,0,4,2
4180,https://www.hurriyetemlak.com/konut-satilik/istanbul-buyukcekmece-kamiloba-emlakcidan-daire/detay/32362098,105000,Kamilobada e5 otoyoluna sıfır giriş kat 1+1 satılık Daire,88994-3157,İstanbul/Büyükçekmece/Kamiloba,2,50,45,0,1
4181,https://www.hurriyetemlak.com/konut-satilik/ankara-yenimahalle-avcilar-emlakcidan-daire/detay/32384767,169000,CADDE ÜZERİNDE KAYALAR SONDURAGA YAKIN 3+1 ARAKAT 3. KAT KONUM,98386-265,Ankara/Yenimahalle/Avcılar,4,125,6,0,2
4182,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ayranci-emlakcidan-daire/detay/32398048,295000,KONSOLOSLUKLAR YAKINI BAHÇE KULLANIMLI LÜX YAPILI DAİRE ,5782-3832,Ankara/Çankaya/Ayrancı,3,110,31,0,1
4183,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-peyami-sefa-emlakcidan-daire/detay/32376091,122000,PEYAMİ SEFA MAH. 3+1 İSKANLI CADDE YAKINI FIRSAT DAİRESİ,85694-494,Ankara/Mamak/Peyami Sefa,4,105,11,0,1
4184,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32395723,425000,Akçay Altınkum Merkez'de Satılık 4+1 220 m2 Denize 100mt. Daire,76785-3275,Balıkesir/Edremit/Akçay,5,220,2,4,2
4185,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-birlik-emlakcidan-residence/detay/32395819,325000,Birlikde Lima Vadide En uygun Fiyatlı Satılık Daire,63728-1610,Ankara/Çankaya/Birlik,2,64,0,10,1
4186,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ilkbahar-emlakcidan-daire/detay/32372025,495000,GÜNEY CEPHE ÖN BLOKLARDA YÜKSEK KAT,31397-4796,Ankara/Çankaya/İlkbahar,4,150,1,0,1
4187,https://www.hurriyetemlak.com/konut-satilik/aydin-didim-ak-yenikoy-emlakcidan/detay/32363272,480000,DİDİM SATILIK MÜSTAKİL BAĞIMSIZ 1.400M2 ARSA VE 1+1 PREFABRİK ,61727-2280,Aydın/Didim/Ak-Yeniköy,2,694,1,0,1
4188,https://www.hurriyetemlak.com/konut-satilik/gaziantep-sahinbey-kucukkizilhisar-emlakcidan-daire/detay/32381975,102000,SHB EMLAKTAN ACİL SATILIK YATIRIMLIK 1+1 DAİRE UYGUN FİYAT,72462-2647,Gaziantep/Şahinbey/Küçükkızılhisar,2,75,3,3,1
4189,https://www.hurriyetemlak.com/konut-satilik/istanbul-cekmekoy-alemdag-emlakcidan-daire/detay/32380798,285000,ÇEKMEKÖY ALEMDAĞDA KÜLTÜR MERKEZİNE KOMŞU SATILIK 2+1,54389-1156,İstanbul/Çekmeköy/Alemdağ,3,90,0,1,1
4190,https://www.hurriyetemlak.com/konut-satilik/istanbul-sariyer-maslak-emlakcidan-residence/detay/32393347,1500000,Maslak Mashattan İyi Konumlu 3+1 Daire,69537-50041,İstanbul/Sarıyer/Maslak,4,174,5,10,2
4191,https://www.hurriyetemlak.com/konut-satilik/aydin-nazilli-isabeyli-emlakcidan-daire/detay/32361561,82000,AYDIN NAZİLLİ İSABEYLİ MAHALLESİNDE SATILIK 1+1 APART DAİRE,61550-544,Aydın/Nazilli/İsabeyli,2,60,0,2,1
4192,https://www.hurriyetemlak.com/konut-satilik/ankara-etimesgut-topcu-emlakcidan-bina/detay/32361385,175000,ACİLEN EZGİDEN KORKUT ATA YANI SİTEDE ORTA KAT YAPILI ÇİFTCEPHE ,14994-11042,Ankara/Etimesgut/Topçu,4,110,15,2,1
4193,https://www.hurriyetemlak.com/konut-satilik/istanbul-bakirkoy-sakizagaci-emlakcidan-daire/detay/32361748,600000,SAHİLE YAKIN SIFIR 2+1 115 M2 A CLASS ULTRA LÜX,107245-26,İstanbul/Bakırköy/Sakızağacı,3,120,0,0,2
4194,https://www.hurriyetemlak.com/konut-satilik/istanbul-kucukcekmece-atakent-emlakcidan-daire/detay/32363118,290000,BOSPHORUS CITY SATILIK FUL EŞYALI 1+1 DAİRE,65784-7057,İstanbul/Küçükçekmece/Atakent,2,70,0,7,1
4195,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-inonu-emlakcidan-daire/detay/32378474,485000,BİZİM EMLAK İNÖNÜ MAH.YENİ BİTMİŞ 3+1 742,105191-65,İstanbul/Ataşehir/İnönü,4,135,0,7,2
4196,https://www.hurriyetemlak.com/konut-satilik/izmir-gaziemir-yesil-emlakcidan-daire/detay/32363923,525000,Yeşil Mah.3+1 Arakat Satılık Daire Öğretmen Emlak Gaziemir,61913-1964,İzmir/Gaziemir/Yeşil,4,160,8,3,1
4197,https://www.hurriyetemlak.com/konut-satilik/istanbul-bahcelievler-bahcelievler-emlakcidan-daire/detay/32378765,1600000,KARTALKAYA' dan ÜNVERDİ DE SIFIR 4+1 MÜKEMMEL DAİRE,1637-845,İstanbul/Bahçelievler/Bahçelievler,5,170,0,1,1
4198,https://www.hurriyetemlak.com/konut-satilik/burdur-merkez-konak-emlakcidan-daire/detay/32388419,185000,gazı caddesi altı 2apart eşyalı kiracılı ,88778-377,Burdur/Merkez/Konak,4,95,4,4,2
4199,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-hurel-emlakcidan-daire/detay/32394790,275000,EVCEN EMLAK'TAN SÜPER MANZARALI SİTE İÇİNDE 3+1 DAİRE!!,92828-1714,Ankara/Mamak/Hürel,4,135,0,11,1
4200,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-caglayan-emlakcidan-daire/detay/32363855,137500,EVCEN EMLAK'TAN ÇAĞLAYAN MAH YAPILI 2+1 SÜPER DAİRE!,92828-1697,Ankara/Mamak/Çağlayan,3,100,5,0,1
4201,https://www.hurriyetemlak.com/konut-satilik/istanbul-besiktas-visnezade-emlakcidan-daire/detay/32387317,420000,MAÇKA GAYRİMENKUL'DEN DÜZ AYAK ÇARŞIYA YAKIN 2+1 HESAPLI DAİRE,74090-1056,İstanbul/Beşiktaş/Vişnezade,3,100,30,0,1
4202,https://www.hurriyetemlak.com/konut-satilik/kastamonu-daday-merkez-emlakcidan-daire/detay/32390974,90000,"DADAY DA,2+1 , BAHÇELİ UYGUN FİYATA SATILIK DAİRE",73231-1299,Kastamonu/Daday/Merkez,3,100,25,2,1
4203,https://www.hurriyetemlak.com/konut-satilik/denizli-merkez-1200-evler-emlakcidan-daire/detay/32377857,250000,KAAN GAYRİMENKULDEN SATILIK LÜX DAİRE,54626-3884,Denizli/Merkez/1200 Evler,3,110,0,1,1
4204,https://www.hurriyetemlak.com/konut-satilik/sakarya-karasu-yali-emlakcidan-daire/detay/32369820,125000,RE/MAX KARASUDA SAKLI BAHÇELİ GİRİŞ KAT KOMBİLİ 2+1 DAİRE,80594-963,Sakarya/Karasu/Yalı,3,80,6,0,1
4205,https://www.hurriyetemlak.com/konut-satilik/bartin-merkez-golbucagi-emlakcidan-daire/detay/32378982,255000,GÖLBUCAĞINDA YENİ ADLİYE YAKINI 135 M2 LÜKS 3+1,98641-296,Bartın/Merkez/Gölbucağı,4,135,0,3,2
4206,https://www.hurriyetemlak.com/konut-satilik/antalya-alanya-mahmutlar-emlakcidan-daire/detay/32401739,365000,ALANYA DA SATILIK 3+2 DUBLEX,89095-239,Antalya/Alanya/Mahmutlar,5,165,13,7,2
4207,https://www.hurriyetemlak.com/konut-satilik/mersinicel-yenisehir-hurriyet-emlakcidan-daire/detay/32387164,153000,ERGÜN DEN HÜRRİYETTE ESKİ GÜLER YÜZ CİVARI 5 YAŞINDA 2+1 DAİRE,105939-230,Mersin(İçel)/Yenişehir/Hürriyet,3,90,5,1,1
4208,https://www.hurriyetemlak.com/konut-satilik/istanbul-kartal-yukari-emlakcidan-daire/detay/32394294,245000,Kartal Yukarı Mahallesi Ulaşımı Rahat 2+1 Geniş SATILIK Daire,3393-2735,İstanbul/Kartal/Yukarı,3,110,31,1,1
4209,https://www.hurriyetemlak.com/konut-satilik/sakarya-karasu-aziziye-emlakcidan-daire/detay/32362585,200000,DENİZE 150M MESAFEDE ARA KAT İSKAN ELEKTRİK SU DOĞALGAZ HAZIR ,100853-63,Sakarya/Karasu/Aziziye,3,95,0,0,1
4210,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-akcay-emlakcidan-daire/detay/32393630,640000,AKTİF TEN AKÇAY DA SATILIK **DENİZE 20MT**ŞIK TASARIMLI 3+1DAİRE,106423-202,Balıkesir/Edremit/Akçay,4,130,0,2,2
4211,https://www.hurriyetemlak.com/konut-satilik/balikesir-ayvalik-kucukkoy-sahibinden-daire/detay/32375139,360000,AYVALIK SARIMSAKLI MERKEZDE 2. KAT 2+1 95 m2 DENİZE 200 m MESAFE,0-32375139,Balıkesir/Ayvalık/Küçükköy,3,95,7,0,1
4212,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-caddebostan-emlakcidan-daire/detay/32368270,1450000,Caddebostan Ömerpaşada Satılık 135 M2 Balkonlu Lüks Sıfır,69807-1720,İstanbul/Kadıköy/Caddebostan,4,135,0,8,2
4213,https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-denizli-emlakcidan-daire/detay/32385028,345000,TURYAP TAN MİTHAT PAŞA MAH 3+1 AÇIK MUTFAK EXTRALI FULL DAİRE,4476-26096,Adana/Seyhan/Denizli,4,175,0,6,2
4214,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-alacaatli-emlakcidan-daire/detay/32401328,790000,"SIFIR, YERDEN ISITMA, ŞÖMİNE, KIŞ BAHÇESİ, K.OTOPARK LÜKS 4+1",16262-1466,Ankara/Çankaya/Alacaatlı,5,224,0,4,2
4215,https://www.hurriyetemlak.com/konut-satilik/istanbul-kagithane-celiktepe-emlakcidan-residence/detay/32373634,630000,"ÇELİKTEPE'DE,METROYA 10 DK.3+1,120 M2,SATILIK REZİDANS,ARTUM'DAN",81240-7079,İstanbul/Kağıthane/Çeliktepe,4,130,1,3,1
4216,https://www.hurriyetemlak.com/konut-satilik/yalova-cinarcik-esenkoy-aliye-hanim-sahibinden-villa/detay/32374570,1000000,yalova esenköyde 260m2 arsa içersinde iki katlı villa.,0-32374570,Yalova/Çınarcık/Esenköy (Aliye Hanım),4,260,10,0,2
4217,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-guvenevler-emlakcidan-daire/detay/32382632,293000,"SÜPER LÜKS, GİRİŞ ÖN BAHÇE ÇIKIŞLI,BAHÇE KULLANIMLI ,OTOPARKLI",2238-2959,Ankara/Çankaya/Güvenevler,3,100,40,0,1
4218,https://www.hurriyetemlak.com/konut-satilik/istanbul-beyoglu-istiklal-emlakcidan-residence/detay/32369629,2100000,GÜRPA EMLAKTAN TAKSİM MERKEZDE 2+1 REZIDENCE DAİRESİ,87624-451,İstanbul/Beyoğlu/İstiklal,3,98,1,5,1
4219,https://www.hurriyetemlak.com/konut-satilik/ankara-pursaklar-merkez-emlakcidan-daire/detay/32379538,749000,ÖZGÜL EMLAK'TAN MERKEZDE FULL YAPILI 4+1 LÜKS VİLLA,65431-5952,Ankara/Pursaklar/Merkez,5,278,10,0,2
4220,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-alacaatli-emlakcidan-daire/detay/32371451,730000, CANATABİLGE'DE FULL DOLAPLI PEYZAJ MANZARALI SATILIK 4+1 DAİRE,55352-4933,Ankara/Çankaya/Alacaatlı,5,231,5,18,2
4221,https://www.hurriyetemlak.com/konut-satilik/adana-cukurova-huzurevleri-emlakcidan-daire/detay/32383595,425000,MAVİ BLV ÜZERİ DEĞERİNİN ALTINDA HAVUZLU GÜVENLİKLİ LÜX CZP DAİR,1186-4439,Adana/Çukurova/Huzurevleri,5,220,4,3,2
4222,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-turkozu-emlakcidan-bina/detay/32368215,210000,TÜRKÖZÜ MERKEZDE MUTHİŞ MANZARALI FULL YAPILI 3 CEPELİ 3+1,65100-1017,Ankara/Mamak/Türközü,4,125,10,3,1
4223,https://www.hurriyetemlak.com/konut-satilik/tekirdag-corlu-rumeli-emlakcidan-daire/detay/32367886,165000,ÇORLUNUN EN LUX MAHALESİNDE LUX DAİRE UYGUN FİYAT ACİL SATILIK,85929-3152,Tekirdağ/Çorlu/Rumeli,3,95,3,0,1
4224,https://www.hurriyetemlak.com/konut-satilik/aydin-kusadasi-davutlar-emlakcidan-daire/detay/32369299,135000,KUŞADASI DAVUTLARDA EMLAK 61'DEN SATILIK DAİRE,84929-5905,Aydın/Kuşadası/Davutlar,4,150,15,4,1
4225,https://www.hurriyetemlak.com/konut-satilik/mugla-fethiye-patlangic-sahibinden-daire/detay/32385534,260000,Taşyakada Sahibinden 3.kat Çatı Dubleks 260.000 TL,0-32385534,Muğla/Fethiye/Patlangıç,3,105,3,3,1
4226,https://www.hurriyetemlak.com/konut-satilik/sakarya-sapanca-yeni-emlakcidan-daire/detay/32378405,215000,GÖL EMLAKDAN SIFIR 2+1 İKİNCİ KAT DAİRE MERKEZDE,85563-554,Sakarya/Sapanca/Yeni,3,100,0,2,1
4227,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-konacik-emlakcidan-daire/detay/32381600,850000,KONACIK MERKEZDE SİTE İÇİNDE SIFIR LÜX DAİRELER,70185-3581,Muğla/Bodrum/Konacık,3,105,0,0,1
4228,https://www.hurriyetemlak.com/konut-satilik/istanbul-basaksehir-bahcesehir-2-kisim-emlakcidan-villa/detay/32385570,1000000,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY'DE SATILIK VİLLA...POLAT EMLAK'dan,92941-2464,İstanbul/Başakşehir/Bahçeşehir 2. Kısım,8,450,15,0,4
4229,https://www.hurriyetemlak.com/konut-satilik/balikesir-edremit-altinoluk-emlakcidan-daire/detay/32397008,420000,ALTINOLUK GÜNAY EMLAKTAN MERKEZDE DENİZ MANZARALI 2+1 LÜKS DAİRE,25542-1855,Balıkesir/Edremit/Altınoluk,3,90,2,1,1
4230,https://www.hurriyetemlak.com/konut-satilik/ankara-altindag-yildiztepe-emlakcidan-daire/detay/32381421,280000,YILDIZ TEPE MAHALLESİNDE 3+1 FULL YAPILI DAİRE,15186-1109,Ankara Satılık Daire İlanları/Altındağ Satılık Daire İlanları/Yıldıztepe Satılık Daire İlanları,4,120,0,2,2
4231,https://www.hurriyetemlak.com/konut-satilik/mugla-bodrum-yalikavak-emlakcidan-villa/detay/32378803,1075000,Yalıkavakta Satılık Müstakil Havuzlu 3+1 Dubleks Villa ID 4456,1514-7085,Muğla/Bodrum/Yalıkavak,4,161,5,0,2
4232,https://www.hurriyetemlak.com/konut-satilik/trabzon-ortahisar-kaymakli-emlakcidan-daire/detay/32380161,225000,KAYMAKLIDA DENİZ MANZARALI SATILIK DAİRE,95878-945,Trabzon/Ortahisar/Kaymaklı,4,165,3,1,1
4233,https://www.hurriyetemlak.com/konut-satilik/istanbul-atasehir-barbaros-emlakcidan-daire/detay/32399933,1250000,Batı Ataşehir Trio İncity karşısı 3+1 Satılık Daire peyzaj manzr,1804-15896,İstanbul/Ataşehir/Barbaros,4,130,15,0,1
4234,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-sehit-cevdet-ozdemir-emlakcidan-daire/detay/32383339,300000,Ünlüm Emlaktan Dikmende Isı Yalıtımlı Satılık3+1Daire,55818-1482,Ankara/Çankaya/Şehit Cevdet Özdemir,4,155,19,1,1
4235,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32332504,319000,DOĞAN 2DEN ÇETİN EMEÇ YAKINI SÜPER LÜKS YAPIDA BAGIMSIZ,1181-9941,Ankara/Çankaya/Harbiye,4,120,20,3,1
4236,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-tuzlucayir-emlakcidan-daire/detay/32370293,109500,TUNCER EMLAK'TAN FİYAT DÜŞTÜ KATTA KELEPİR DAİRE,45177-2383,Ankara/Mamak/Tuzluçayır,4,110,10,2,1
4237,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-ayvali-emlakcidan-daire/detay/32249223,185000,KEÇİÖREN AYVALI'DA 3+1 SIFIR SATILIK DAİRE,16637-2644,Ankara/Keçiören/Ayvalı,4,130,0,1,2
4238,https://www.hurriyetemlak.com/konut-satilik/izmir-narlidere-huzur-emlakcidan-daire/detay/32261956,395000,Narlıdere Arıkent Sitesinde Satılık 2+1 Daire ,55995-1459,İzmir/Narlıdere/Huzur,3,80,31,4,1
4239,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-harbiye-emlakcidan-daire/detay/32376416,319000,HAZARDAN HAKİMEVİ-ÇETİN EMEÇ YANI KATTA 3+1 SÜPER LÜX ÖN CEPHE,6788-18795,Ankara/Çankaya/Harbiye,4,130,20,3,1
4240,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-erenkoy-emlakcidan-daire/detay/32398840,1050000,ŞAŞKINBAKKAL'DA AKTÜELDEN BAĞDAT CAD. YAKIN SÜPER LÜKS DUBLEKS,7652-179997,İstanbul/Kadıköy/Erenköy,4,145,1,7,2
4241,https://www.hurriyetemlak.com/konut-satilik/ankara-mamak-sirintepe-emlakcidan-daire/detay/32264545,205000,EMLAK ŞEHRİNDEN ŞİRİNTEPE'DE 5+1 GENİŞ SATILIK DUBLEKS,53138-5034,Ankara/Mamak/Şirintepe,6,180,8,3,2
4242,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-ayranci-emlakcidan-daire/detay/32398728,290000,AYRANCI GÜVENLİK CAD YAKINI 2+1 BAHÇE ÇIKIŞLI SÜPER LÜX DAİRE,16814-2676,Ankara/Çankaya/Ayrancı,3,100,35,0,1
4243,https://www.hurriyetemlak.com/konut-satilik/ankara-kecioren-incirli-emlakcidan-daire/detay/32398615,263000,"6+1,KELEPİR,MANZARALI,FUL YAPILI,BAĞIMSIZ",16961-2961,Ankara/Keçiören/İncirli,7,240,14,3,2
4244,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-yasamkent-emlakcidan-daire/detay/32399940,570000, ALACAATLI YAŞAMKENT ARASINDA BADE SİTESİNDE 210 M2 4+1 SATILIK,3763-4393,Ankara/Çankaya/Yaşamkent,5,210,0,1,2
4245,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-cankaya-emlakcidan-daire/detay/32354278,1400000,AND EMLAKTAN ÇANKAYA CAD ÖN CEPHE ANKARA MANZARALI 150M2 MERKEZİ,64413-970,Ankara/Çankaya/Çankaya,4,160,30,2,2
4246,https://www.hurriyetemlak.com/konut-satilik/istanbul-kadikoy-goztepe-emlakcidan-daire/detay/32398861,830000, Dinamik'ten Göztepe Özgürlük Parkı ile Minibüse Yakın Satılık,76432-14805,İstanbul/Kadıköy/Göztepe,4,130,0,3,1
4247,https://www.hurriyetemlak.com/konut-satilik/ankara-cankaya-seyranbaglari-emlakcidan-daire/detay/32334731,185000,BAYRAKTAR MAH. ZÜLFİKAR SOK 3+1 FUL YAPILI ACİL,24468-1259,Ankara/Çankaya/Seyranbağları,4,100,30,0,1
4248,https://www.hurriyetemlak.com/konut-satilik/adana-seyhan-tellidere-emlakcidan-daire/detay/32340867,215000,TELLİDERE 2+1 LÜKS YAPILI SIFIR DAİRE,74234-8508,Adana/Seyhan/Tellidere,3,120,0,3,1
4249,https://www.hurriyetemlak.com/konut-satilik/izmir-buca-ataturk-emlakcidan-daire/detay/32273638,126250,Hasanağa-Üçkuyular Mewkii Kiracılı Sıfır 2+1 ESNAFOĞLU'ndan...,67273-2611,İzmir/Buca/Atatürk,3,65,0,0,1
4250,https://www.hurriyetemlak.com/konut-satilik/istanbul-uskudar-selimiye-emlakcidan-daire/detay/32403043,489000,Selimiyede satılık geniş 2+1 daire,65704-5015,İstanbul/Üsküdar/Selimiye,3,100,30,3,1
